lon,depth,speed
39.14100000000001,0,0.6394105005730144
39.14200000000001,0,0.9987085443827061
39.143000000000015,0,1.5912451488394848
39.14400000000001,0,1.7071607517351943
39.14500000000001,0,1.7068739013219603
39.146000000000015,0,1.8467284699573376
39.14700000000001,0,1.8051347394569388
39.14800000000001,0,0.9183968376171335
39.149000000000015,0,1.0131795035392537
39.15000000000001,0,0.9516416675602453
39.15100000000001,0,0.6716283846052253
39.15200000000001,0,0.7338032225089897
39.15300000000001,0,1.145009506779306
39.15400000000001,0,1.1302597863434514
39.15500000000001,0,1.0976177412103334
39.15600000000001,0,1.1497520232200307
39.15700000000001,0,0.9673517357537583
39.15800000000001,0,0.965420406821038
39.15900000000001,0,0.9085328925404468
39.16000000000001,0,2.0430721685209843
39.16100000000001,0,2.043072010958088
39.16200000000001,0,1.757802306541523
39.16300000000001,0,1.7621018532735215
39.16400000000001,0,1.9781357262291055
39.165000000000006,0,1.2465528733663684
39.16600000000001,0,0.8500242952893813
39.16700000000001,0,0.837489307157821
39.168000000000006,0,0.9729446463505487
39.16900000000001,0,0.9994584440007552
39.17000000000001,0,1.4497808724551875
39.17100000000001,0,1.2686632154411395
39.17200000000001,0,2.1130995132188217
39.17300000000001,0,2.1130995132188217
39.14100000000001,2,0.5541140095493993
39.14200000000001,2,0.8117985475104839
39.143000000000015,2,1.325806713261009
39.14400000000001,2,1.0686319584886599
39.14500000000001,2,1.2251293975637902
39.146000000000015,2,0.794257822477005
39.14700000000001,2,0.7858848064384883
39.14800000000001,2,0.8669168238222288
39.149000000000015,2,0.9536039589002929
39.15000000000001,2,0.9390872097290586
39.15100000000001,2,0.6469527450636314
39.15200000000001,2,0.7182203292282174
39.15300000000001,2,1.0570100563372398
39.15400000000001,2,1.0620127037726583
39.15500000000001,2,1.0606560180629225
39.15600000000001,2,1.1068950215939795
39.15700000000001,2,0.9503452703430931
39.15800000000001,2,0.9019048302215951
39.15900000000001,2,0.8771654871489278
39.16000000000001,2,0.9580446026364791
39.16100000000001,2,0.9614018554802556
39.16200000000001,2,0.7513927509483571
39.16300000000001,2,0.8267174394336573
39.16400000000001,2,1.000633054195783
39.165000000000006,2,1.7805498866778293
39.16600000000001,2,1.5898865702691443
39.16700000000001,2,0.7858933135225038
39.168000000000006,2,0.9391749434116989
39.16900000000001,2,0.970080907548645
39.17000000000001,2,1.4132437595998972
39.17100000000001,2,1.2335632592231394
39.17200000000001,2,0.926013725753719
39.17300000000001,2,1.7865426801529611
39.14100000000001,4,0.35661805696780763
39.14200000000001,4,0.4545033611273695
39.143000000000015,4,0.8119927429009277
39.14400000000001,4,0.7598676289285348
39.14500000000001,4,0.7701413162566575
39.146000000000015,4,0.6249021620614558
39.14700000000001,4,0.7334449232971921
39.14800000000001,4,0.7574945604204394
39.149000000000015,4,0.8065319057991611
39.15000000000001,4,0.8300631721788586
39.15100000000001,4,0.6068706257331293
39.15200000000001,4,0.6676459942428311
39.15300000000001,4,0.8241475659956583
39.15400000000001,4,0.8588583272102122
39.15500000000001,4,0.9644126972350936
39.15600000000001,4,0.9695040848480744
39.15700000000001,4,0.8966780384111344
39.15800000000001,4,0.829316252762147
39.15900000000001,4,0.8060758079211554
39.16000000000001,4,0.9251142881297046
39.16100000000001,4,0.9175541288367494
39.16200000000001,4,0.6400330814300258
39.16300000000001,4,0.7308391101331506
39.16400000000001,4,0.8892784745420654
39.165000000000006,4,0.8847411049037762
39.16600000000001,4,0.7905410855298035
39.16700000000001,4,0.678166532211808
39.168000000000006,4,0.8311684244727487
39.16900000000001,4,0.8513694172511987
39.17000000000001,4,1.2994071418812267
39.17100000000001,4,1.105935805136983
39.17200000000001,4,0.8865313106173868
39.17300000000001,4,1.6743885387446613
39.14100000000001,6,0.40348969314524785
39.14200000000001,6,0.40302150032726164
39.143000000000015,6,0.6215407736509936
39.14400000000001,6,0.6008513297720391
39.14500000000001,6,0.6279287005620147
39.146000000000015,6,0.4751550284915506
39.14700000000001,6,0.647378954995897
39.14800000000001,6,0.6538248730117783
39.149000000000015,6,0.7040272023424664
39.15000000000001,6,0.7229064089622044
39.15100000000001,6,0.5224511430470866
39.15200000000001,6,0.6241739679651056
39.15300000000001,6,0.6944743200057265
39.15400000000001,6,0.7308489243803056
39.15500000000001,6,0.8563809861473278
39.15600000000001,6,0.862487548892758
39.15700000000001,6,0.8160701458043926
39.15800000000001,6,0.7904451568536043
39.15900000000001,6,0.7439905349290943
39.16000000000001,6,0.79933583930226
39.16100000000001,6,0.7938155762865611
39.16200000000001,6,0.566529838160754
39.16300000000001,6,0.5628479965985833
39.16400000000001,6,0.7941709697855598
39.165000000000006,6,0.7543317526108357
39.16600000000001,6,0.626367676025658
39.16700000000001,6,0.5748770394242672
39.168000000000006,6,0.7438620859473373
39.16900000000001,6,0.7053148315351038
39.17000000000001,6,1.1810603899881744
39.17100000000001,6,0.926326871490365
39.17200000000001,6,0.8265903184885175
39.17300000000001,6,1.364015465610088
39.14100000000001,8,0.41871707890461746
39.14200000000001,8,0.3345655179172877
39.143000000000015,8,0.5728347959110027
39.14400000000001,8,0.6712756131682939
39.14500000000001,8,0.6321080173299748
39.146000000000015,8,0.3966994491123258
39.14700000000001,8,0.5974725045325079
39.14800000000001,8,0.5650939478734769
39.149000000000015,8,0.5900723941045677
39.15000000000001,8,0.6663412321058744
39.15100000000001,8,0.4782928618812833
39.15200000000001,8,0.5343989172748435
39.15300000000001,8,0.6215398418444089
39.15400000000001,8,0.6418215817581827
39.15500000000001,8,0.7740916621471671
39.15600000000001,8,0.7266879044607005
39.15700000000001,8,0.7210303073495004
39.15800000000001,8,0.6861786886512661
39.15900000000001,8,0.6665023740148335
39.16000000000001,8,0.6967059674100805
39.16100000000001,8,0.6806689718482506
39.16200000000001,8,0.5206171483841499
39.16300000000001,8,0.5760757908085795
39.16400000000001,8,0.711868718990887
39.165000000000006,8,0.7123529181918575
39.16600000000001,8,0.5309834068146095
39.16700000000001,8,0.5092631135506746
39.168000000000006,8,0.665036905665585
39.16900000000001,8,0.6269889534371778
39.17000000000001,8,0.9880287882696391
39.17100000000001,8,0.7874029172800847
39.17200000000001,8,0.7836648316838438
39.17300000000001,8,1.367389081030946
39.14100000000001,10,0.28751016062776263
39.14200000000001,10,0.6835874189648761
39.143000000000015,10,0.8846371975531527
39.14400000000001,10,0.7229056901696097
39.14500000000001,10,0.6824585517190139
39.146000000000015,10,0.4517580406756807
39.14700000000001,10,0.6814495161901457
39.14800000000001,10,0.6436938631565782
39.149000000000015,10,0.6413783782281752
39.15000000000001,10,0.7132138444154009
39.15100000000001,10,0.5330823243986583
39.15200000000001,10,0.5624929375777186
39.15300000000001,10,0.7254557701063737
39.15400000000001,10,0.6979223194992141
39.15500000000001,10,0.8525018646783782
39.15600000000001,10,0.7568299233597449
39.15700000000001,10,0.7884618849902759
39.15800000000001,10,0.6939702806390713
39.15900000000001,10,0.6421998104883064
39.16000000000001,10,0.6956228715079986
39.16100000000001,10,0.6867538570418799
39.16200000000001,10,0.6263206828955411
39.16300000000001,10,0.6553032485646529
39.16400000000001,10,0.7486401724841631
39.165000000000006,10,0.844302845288936
39.16600000000001,10,0.6354793565699931
39.16700000000001,10,0.6397409767868641
39.168000000000006,10,0.7980660837360073
39.16900000000001,10,0.6326765395528875
39.17000000000001,10,0.8625325896759276
39.17100000000001,10,0.7949123937092544
39.17200000000001,10,0.7511264738012813
39.17300000000001,10,1.3364415848006377
39.14100000000001,12,0.8637130121594525
39.14200000000001,12,0.5693348105821654
39.143000000000015,12,0.5937084286639125
39.14400000000001,12,0.7801895080477399
39.14500000000001,12,0.7054475303009399
39.146000000000015,12,0.48764447901652036
39.14700000000001,12,0.7724119776334646
39.14800000000001,12,0.7699049675251266
39.149000000000015,12,0.7708051839308054
39.15000000000001,12,0.7650408417233376
39.15100000000001,12,0.569213693386982
39.15200000000001,12,0.5590663866560308
39.15300000000001,12,0.868200266810965
39.15400000000001,12,0.9751183439240598
39.15500000000001,12,0.9623779731050434
39.15600000000001,12,0.8401755984097856
39.15700000000001,12,0.8901415939184193
39.15800000000001,12,0.7892756161928494
39.15900000000001,12,0.6554242512299704
39.16000000000001,12,0.6887662683741547
39.16100000000001,12,0.6849081870144427
39.16200000000001,12,0.7831830911504337
39.16300000000001,12,0.7437293557081878
39.16400000000001,12,0.7597391731452494
39.165000000000006,12,0.9573296362708388
39.16600000000001,12,0.7699371557485263
39.16700000000001,12,0.8383533044941157
39.168000000000006,12,0.9843392040613159
39.16900000000001,12,0.6583964707774542
39.17000000000001,12,0.7372050159364536
39.17100000000001,12,0.7107665973361287
39.17200000000001,12,0.7311201911226944
39.17300000000001,12,1.3363463723561677
39.14100000000001,14,1.34070083578164
39.14200000000001,14,1.2977739963417092
39.143000000000015,14,1.2472595502690866
39.14400000000001,14,1.0777947485079
39.14500000000001,14,0.7458670159574331
39.146000000000015,14,0.531435193561314
39.14700000000001,14,0.810266849321951
39.14800000000001,14,0.8492434567768709
39.149000000000015,14,0.8335155817720873
39.15000000000001,14,0.8894895197798732
39.15100000000001,14,0.5328537149671327
39.15200000000001,14,0.5331408485440216
39.15300000000001,14,0.9489587769075996
39.15400000000001,14,1.4478575511001535
39.15500000000001,14,1.099416856474189
39.15600000000001,14,0.9340342950977264
39.15700000000001,14,0.8863681579570531
39.15800000000001,14,0.8379598698092042
39.15900000000001,14,0.7000663045755604
39.16000000000001,14,0.7633040676403433
39.16100000000001,14,0.8599288796022094
39.16200000000001,14,0.8515289840141699
39.16300000000001,14,0.8164238985256708
39.16400000000001,14,0.8106890998651582
39.165000000000006,14,1.0278621565429955
39.16600000000001,14,0.8861325950003152
39.16700000000001,14,0.9321888729182848
39.168000000000006,14,1.085772086953859
39.16900000000001,14,0.8238377993281458
39.17000000000001,14,0.6686512236854909
39.17100000000001,14,0.7106310594954822
39.17200000000001,14,0.7267093675123241
39.17300000000001,14,1.3954341573936804
39.14100000000001,16,1.1920810977071008
39.14200000000001,16,1.1890077718923884
39.143000000000015,16,1.179426910915202
39.14400000000001,16,1.142849616208283
39.14500000000001,16,0.4088449789868703
39.146000000000015,16,0.5558557616947898
39.14700000000001,16,0.9090864891537954
39.14800000000001,16,0.8996251343729473
39.149000000000015,16,0.8784853331740025
39.15000000000001,16,1.3972275953481381
39.15100000000001,16,1.2448179981788499
39.15200000000001,16,0.5096704863939414
39.15300000000001,16,0.943357991238189
39.15400000000001,16,1.547991451666755
39.15500000000001,16,1.338985537365549
39.15600000000001,16,1.084704927920319
39.15700000000001,16,0.8869392704640716
39.15800000000001,16,0.8125059262164219
39.15900000000001,16,0.7712592584510027
39.16000000000001,16,0.8183101588420041
39.16100000000001,16,0.9281988143468504
39.16200000000001,16,0.9140861232097987
39.16300000000001,16,0.9291197010678042
39.16400000000001,16,0.9644394014653177
39.165000000000006,16,1.0823046199196633
39.16600000000001,16,0.9716434610566121
39.16700000000001,16,1.0613814133452295
39.168000000000006,16,1.080063648735411
39.16900000000001,16,0.8311576832277404
39.17000000000001,16,0.9794751967574029
39.17100000000001,16,0.7293900729236206
39.17200000000001,16,0.7388473565972359
39.17300000000001,16,1.4266369839819617
39.14100000000001,18,NA
39.14200000000001,18,1.1890077718923886
39.143000000000015,18,1.179426910915202
39.14400000000001,18,1.1428237249570279
39.14500000000001,18,0.39574870295755815
39.146000000000015,18,0.5558557616951002
39.14700000000001,18,0.8048575144244993
39.14800000000001,18,0.7890808497756988
39.149000000000015,18,0.9116923333800389
39.15000000000001,18,0.8876390211275189
39.15100000000001,18,0.5947683709737291
39.15200000000001,18,0.4991839150171326
39.15300000000001,18,0.8808833641665212
39.15400000000001,18,1.4259962408067892
39.15500000000001,18,1.3813063752385148
39.15600000000001,18,0.8860622007139924
39.15700000000001,18,0.7701931693023218
39.15800000000001,18,0.8618841681281224
39.15900000000001,18,0.8840968175442018
39.16000000000001,18,0.8217884492291626
39.16100000000001,18,0.89632727226884
39.16200000000001,18,0.9931146385340193
39.16300000000001,18,1.0717619317715443
39.16400000000001,18,1.0834252794474812
39.165000000000006,18,1.2091709867736753
39.16600000000001,18,1.0275207265542732
39.16700000000001,18,0.9811217809665703
39.168000000000006,18,1.0599019232761204
39.16900000000001,18,1.042455154279579
39.17000000000001,18,1.0035167326224068
39.17100000000001,18,0.786649986985555
39.17200000000001,18,0.7956615762008235
39.17300000000001,18,1.3165775639240926
39.14100000000001,20,NA
39.14200000000001,20,NA
39.143000000000015,20,NA
39.14400000000001,20,0.3940124589265868
39.14500000000001,20,0.3957487029575582
39.146000000000015,20,0.8048575146944635
39.14700000000001,20,0.8048575144244986
39.14800000000001,20,0.7890808497756993
39.149000000000015,20,0.911692333380039
39.15000000000001,20,0.8876390211275189
39.15100000000001,20,0.5947683709737291
39.15200000000001,20,0.4991839150171333
39.15300000000001,20,0.8808833641665215
39.15400000000001,20,1.425996240806789
39.15500000000001,20,0.6876201706511368
39.15600000000001,20,0.6879131414705839
39.15700000000001,20,0.7293417671949441
39.15800000000001,20,0.8763751385392244
39.15900000000001,20,0.6849973506704737
39.16000000000001,20,1.0703785137284971
39.16100000000001,20,1.2537372824574147
39.16200000000001,20,1.2936757539909993
39.16300000000001,20,1.0032049597800277
39.16400000000001,20,0.8601139430238486
39.165000000000006,20,0.9107398980256772
39.16600000000001,20,0.9944279077123186
39.16700000000001,20,1.017601408322053
39.168000000000006,20,0.8890154341806663
39.16900000000001,20,1.0383582025554556
39.17000000000001,20,1.050871512757036
39.17100000000001,20,0.875831076338354
39.17200000000001,20,0.9423389034842283
39.17300000000001,20,1.4520738819422778
39.14100000000001,22,NA
39.14200000000001,22,NA
39.143000000000015,22,NA
39.14400000000001,22,NA
39.14500000000001,22,NA
39.146000000000015,22,NA
39.14700000000001,22,NA
39.14800000000001,22,NA
39.149000000000015,22,NA
39.15000000000001,22,NA
39.15100000000001,22,NA
39.15200000000001,22,NA
39.15300000000001,22,NA
39.15400000000001,22,0.6876180015816378
39.15500000000001,22,0.6876201706511368
39.15600000000001,22,0.6879131414705842
39.15700000000001,22,0.7293417671966553
39.15800000000001,22,1.2892490688092615
39.15900000000001,22,1.289249068809567
39.16000000000001,22,1.2697266453594347
39.16100000000001,22,1.534143478486375
39.16200000000001,22,1.398877114317515
39.16300000000001,22,1.4922295991576373
39.16400000000001,22,0.971407195097061
39.165000000000006,22,0.9998525877558931
39.16600000000001,22,1.126373303078599
39.16700000000001,22,1.0992361065971972
39.168000000000006,22,0.9521762248916029
39.16900000000001,22,1.0214745730994945
39.17000000000001,22,1.122802418695911
39.17100000000001,22,1.1077671444186117
39.17200000000001,22,1.0872763574926343
39.17300000000001,22,1.3860719218961428
39.14100000000001,24,NA
39.14200000000001,24,NA
39.143000000000015,24,NA
39.14400000000001,24,NA
39.14500000000001,24,NA
39.146000000000015,24,NA
39.14700000000001,24,NA
39.14800000000001,24,NA
39.149000000000015,24,NA
39.15000000000001,24,NA
39.15100000000001,24,NA
39.15200000000001,24,NA
39.15300000000001,24,NA
39.15400000000001,24,NA
39.15500000000001,24,NA
39.15600000000001,24,0.6879131415279854
39.15700000000001,24,1.2892490688092615
39.15800000000001,24,1.2892490688092615
39.15900000000001,24,1.5932432494430764
39.16000000000001,24,1.5932444986579268
39.16100000000001,24,1.5932442745014659
39.16200000000001,24,1.4532549063687716
39.16300000000001,24,1.4769566413242503
39.16400000000001,24,1.2408058364260621
39.165000000000006,24,1.2397395403928797
39.16600000000001,24,1.1782674068640775
39.16700000000001,24,1.1441609492807543
39.168000000000006,24,1.09793152768059
39.16900000000001,24,1.0077168985240916
39.17000000000001,24,1.1765549570853662
39.17100000000001,24,1.2171832622189516
39.17200000000001,24,1.1721142040278394
39.17300000000001,24,1.2738025671819788
39.14100000000001,26,NA
39.14200000000001,26,NA
39.143000000000015,26,NA
39.14400000000001,26,NA
39.14500000000001,26,NA
39.146000000000015,26,NA
39.14700000000001,26,NA
39.14800000000001,26,NA
39.149000000000015,26,NA
39.15000000000001,26,NA
39.15100000000001,26,NA
39.15200000000001,26,NA
39.15300000000001,26,NA
39.15400000000001,26,NA
39.15500000000001,26,NA
39.15600000000001,26,NA
39.15700000000001,26,NA
39.15800000000001,26,1.5932444986579268
39.15900000000001,26,1.5932444986579268
39.16000000000001,26,1.463205518613698
39.16100000000001,26,1.4629682931895867
39.16200000000001,26,1.462909268967602
39.16300000000001,26,1.3797456734529145
39.16400000000001,26,1.3796840908405132
39.165000000000006,26,1.258498122042116
39.16600000000001,26,1.2009381440536873
39.16700000000001,26,1.1209786713317904
39.168000000000006,26,1.2219839069987108
39.16900000000001,26,1.0099522004844197
39.17000000000001,26,1.2247525232536778
39.17100000000001,26,1.312804605286966
39.17200000000001,26,1.2201967296491734
39.17300000000001,26,1.2257472894912902
39.14100000000001,28,NA
39.14200000000001,28,NA
39.143000000000015,28,NA
39.14400000000001,28,NA
39.14500000000001,28,NA
39.146000000000015,28,NA
39.14700000000001,28,NA
39.14800000000001,28,NA
39.149000000000015,28,NA
39.15000000000001,28,NA
39.15100000000001,28,NA
39.15200000000001,28,NA
39.15300000000001,28,NA
39.15400000000001,28,NA
39.15500000000001,28,NA
39.15600000000001,28,NA
39.15700000000001,28,NA
39.15800000000001,28,NA
39.15900000000001,28,NA
39.16000000000001,28,1.4629682932342403
39.16100000000001,28,1.4629682931895864
39.16200000000001,28,1.462909268967602
39.16300000000001,28,1.3797456734529145
39.16400000000001,28,1.379684090729045
39.165000000000006,28,0.8737870718301443
39.16600000000001,28,0.8737870718301443
39.16700000000001,28,0.8737870718301443
39.168000000000006,28,0.9694856867395233
39.16900000000001,28,0.969606457147541
39.17000000000001,28,1.2610415881364572
39.17100000000001,28,1.458397140103247
39.17200000000001,28,1.2643047252950617
39.17300000000001,28,1.1627910273811177
39.14100000000001,30,NA
39.14200000000001,30,NA
39.143000000000015,30,NA
39.14400000000001,30,NA
39.14500000000001,30,NA
39.146000000000015,30,NA
39.14700000000001,30,NA
39.14800000000001,30,NA
39.149000000000015,30,NA
39.15000000000001,30,NA
39.15100000000001,30,NA
39.15200000000001,30,NA
39.15300000000001,30,NA
39.15400000000001,30,NA
39.15500000000001,30,NA
39.15600000000001,30,NA
39.15700000000001,30,NA
39.15800000000001,30,NA
39.15900000000001,30,NA
39.16000000000001,30,NA
39.16100000000001,30,1.4559841897881254
39.16200000000001,30,1.462909268967602
39.16300000000001,30,1.3797456734529148
39.16400000000001,30,0.8737870718301443
39.165000000000006,30,0.8737870718301443
39.16600000000001,30,0.8737870718301444
39.16700000000001,30,0.8737870718301444
39.168000000000006,30,1.290231168379903
39.16900000000001,30,1.2902311683799028
39.17000000000001,30,1.2902395508854425
39.17100000000001,30,1.4751751536124855
39.17200000000001,30,1.2601066062135013
39.17300000000001,30,1.1928450719719654
39.14100000000001,32,NA
39.14200000000001,32,NA
39.143000000000015,32,NA
39.14400000000001,32,NA
39.14500000000001,32,NA
39.146000000000015,32,NA
39.14700000000001,32,NA
39.14800000000001,32,NA
39.149000000000015,32,NA
39.15000000000001,32,NA
39.15100000000001,32,NA
39.15200000000001,32,NA
39.15300000000001,32,NA
39.15400000000001,32,NA
39.15500000000001,32,NA
39.15600000000001,32,NA
39.15700000000001,32,NA
39.15800000000001,32,NA
39.15900000000001,32,NA
39.16000000000001,32,NA
39.16100000000001,32,NA
39.16200000000001,32,NA
39.16300000000001,32,NA
39.16400000000001,32,NA
39.165000000000006,32,NA
39.16600000000001,32,0.8737870718301444
39.16700000000001,32,1.2901653579242285
39.168000000000006,32,1.3051673290271952
39.16900000000001,32,1.30516734637647
39.17000000000001,32,1.305263249052063
39.17100000000001,32,1.4606120075619875
39.17200000000001,32,1.2574187225852616
39.17300000000001,32,1.1629044431126476
39.14100000000001,34,NA
39.14200000000001,34,NA
39.143000000000015,34,NA
39.14400000000001,34,NA
39.14500000000001,34,NA
39.146000000000015,34,NA
39.14700000000001,34,NA
39.14800000000001,34,NA
39.149000000000015,34,NA
39.15000000000001,34,NA
39.15100000000001,34,NA
39.15200000000001,34,NA
39.15300000000001,34,NA
39.15400000000001,34,NA
39.15500000000001,34,NA
39.15600000000001,34,NA
39.15700000000001,34,NA
39.15800000000001,34,NA
39.15900000000001,34,NA
39.16000000000001,34,NA
39.16100000000001,34,NA
39.16200000000001,34,NA
39.16300000000001,34,NA
39.16400000000001,34,NA
39.165000000000006,34,NA
39.16600000000001,34,NA
39.16700000000001,34,NA
39.168000000000006,34,1.3837513636922962
39.16900000000001,34,1.383751364716697
39.17000000000001,34,1.383751364792073
39.17100000000001,34,1.383845544541129
39.17200000000001,34,1.2940008947839996
39.17300000000001,34,1.211992206036704
39.14100000000001,36,NA
39.14200000000001,36,NA
39.143000000000015,36,NA
39.14400000000001,36,NA
39.14500000000001,36,NA
39.146000000000015,36,NA
39.14700000000001,36,NA
39.14800000000001,36,NA
39.149000000000015,36,NA
39.15000000000001,36,NA
39.15100000000001,36,NA
39.15200000000001,36,NA
39.15300000000001,36,NA
39.15400000000001,36,NA
39.15500000000001,36,NA
39.15600000000001,36,NA
39.15700000000001,36,NA
39.15800000000001,36,NA
39.15900000000001,36,NA
39.16000000000001,36,NA
39.16100000000001,36,NA
39.16200000000001,36,NA
39.16300000000001,36,NA
39.16400000000001,36,NA
39.165000000000006,36,NA
39.16600000000001,36,NA
39.16700000000001,36,NA
39.168000000000006,36,NA
39.16900000000001,36,1.3825931724779057
39.17000000000001,36,1.4237551943068727
39.17100000000001,36,1.4222462895460914
39.17200000000001,36,1.3732783649301552
39.17300000000001,36,1.2761189245696092
39.14100000000001,38,NA
39.14200000000001,38,NA
39.143000000000015,38,NA
39.14400000000001,38,NA
39.14500000000001,38,NA
39.146000000000015,38,NA
39.14700000000001,38,NA
39.14800000000001,38,NA
39.149000000000015,38,NA
39.15000000000001,38,NA
39.15100000000001,38,NA
39.15200000000001,38,NA
39.15300000000001,38,NA
39.15400000000001,38,NA
39.15500000000001,38,NA
39.15600000000001,38,NA
39.15700000000001,38,NA
39.15800000000001,38,NA
39.15900000000001,38,NA
39.16000000000001,38,NA
39.16100000000001,38,NA
39.16200000000001,38,NA
39.16300000000001,38,NA
39.16400000000001,38,NA
39.165000000000006,38,NA
39.16600000000001,38,NA
39.16700000000001,38,NA
39.168000000000006,38,NA
39.16900000000001,38,1.2883695958069696
39.17000000000001,38,1.288239313967488
39.17100000000001,38,1.287372527267655
39.17200000000001,38,1.2828470305223443
39.17300000000001,38,1.2731323669262826
39.14100000000001,40,NA
39.14200000000001,40,NA
39.143000000000015,40,NA
39.14400000000001,40,NA
39.14500000000001,40,NA
39.146000000000015,40,NA
39.14700000000001,40,NA
39.14800000000001,40,NA
39.149000000000015,40,NA
39.15000000000001,40,NA
39.15100000000001,40,NA
39.15200000000001,40,NA
39.15300000000001,40,NA
39.15400000000001,40,NA
39.15500000000001,40,NA
39.15600000000001,40,NA
39.15700000000001,40,NA
39.15800000000001,40,NA
39.15900000000001,40,NA
39.16000000000001,40,NA
39.16100000000001,40,NA
39.16200000000001,40,NA
39.16300000000001,40,NA
39.16400000000001,40,NA
39.165000000000006,40,NA
39.16600000000001,40,NA
39.16700000000001,40,NA
39.168000000000006,40,NA
39.16900000000001,40,1.2666776273099893
39.17000000000001,40,1.2659317569397885
39.17100000000001,40,1.260910685693024
39.17200000000001,40,1.233932829954434
39.17300000000001,40,1.1724846612649853
39.14100000000001,42,NA
39.14200000000001,42,NA
39.143000000000015,42,NA
39.14400000000001,42,NA
39.14500000000001,42,NA
39.146000000000015,42,NA
39.14700000000001,42,NA
39.14800000000001,42,NA
39.149000000000015,42,NA
39.15000000000001,42,NA
39.15100000000001,42,NA
39.15200000000001,42,NA
39.15300000000001,42,NA
39.15400000000001,42,NA
39.15500000000001,42,NA
39.15600000000001,42,NA
39.15700000000001,42,NA
39.15800000000001,42,NA
39.15900000000001,42,NA
39.16000000000001,42,NA
39.16100000000001,42,NA
39.16200000000001,42,NA
39.16300000000001,42,NA
39.16400000000001,42,NA
39.165000000000006,42,NA
39.16600000000001,42,NA
39.16700000000001,42,NA
39.168000000000006,42,NA
39.16900000000001,42,1.1300901769707028
39.17000000000001,42,1.1300901769707028
39.17100000000001,42,1.1300901769707028
39.17200000000001,42,1.1300901769707028
39.17300000000001,42,1.1300901769707028
